gene_name	module	color	kME_blue	kME_yellow	kME_grey	kME_turquoise	kME_brown	kME_magenta	kME_pink	kME_green	kME_black	kME_red	kME_purple
Prdx1	Prdx1	red	red	0.0634713166526728	-0.054708743800113	-0.0178887875869239	-0.0572386338587841	-0.0354561041874389	0.00119141060467551	0.0171657210576163	-0.052981724770963	-0.00931683475790061	0.145119169198477	-0.057152898148813
Prdx2	Prdx2	grey	grey	-0.0621604654249653	-0.151293984507061	-0.123124064869847	-0.0205144318964202	-0.104922569855867	0.0138811991299558	0.108876548443458	-0.0386212461761906	-0.0921750619319433	-0.0057249947590638	-0.0981865334949418
Prdx4	Prdx4	grey	grey	0.187622622973984	0.0716060025572777	0.199374696838688	-0.14443626109373	-0.0773828044117588	0.186148790062064	0.239474772988905	0.111613916992671	0.141011596536618	0.0856876391706255	0.12316946262988
Prdx5	Prdx5	green	green	0.203803571725402	0.114714893707948	0.182604140407815	-0.0729868404327995	-0.034382560272206	0.197459643256395	0.129722693274808	0.215272502874081	0.123740807023097	0.186256976458364	0.194553818105217
Prdx6	Prdx6	grey	grey	0.111951058028967	-0.0212148921354259	0.0668347322232463	-0.0303688662216297	-0.0187911075182397	0.111650427205725	0.133148658572682	-0.0105979571559462	0.0327466957280639	0.110830309239538	0.00899305355731978
Preb	Preb	brown	brown	-0.0526358209054215	0.103063055266122	0.0116855166963298	0.119239513636999	0.148879342790456	0.0430099698392599	-0.140772785661928	0.0465775868962867	0.0141258468189183	-0.103485007473863	0.0419115544139961
Prelid1	Prelid1	blue	blue	0.219838970305201	0.0976421711750221	0.168628495477712	-0.158233630872233	-0.0623913943353141	0.168184314159472	0.174828747245896	0.0103401357393488	0.201610391550556	0.144317122980876	0.0453795282099356
Prex1	Prex1	grey	grey	0.132392399308598	0.10663809296415	0.0679272294711037	-0.0719129943627589	0.00666034423464272	0.072392196387318	-0.0450842783830859	0.100870677751933	0.106849642782994	0.102467171644004	0.0527801367883049
Prim1	Prim1	pink	pink	0.0351236350841809	-0.0310678221533235	0.0373954227986672	-0.0136494856578727	-0.0659710628732032	0.168510907750369	0.149094005762129	0.0588850185442102	0.0392194809351432	0.0239675473268724	0.0256896062949626
Prkaa1	Prkaa1	turquoise	turquoise	-0.0259219935507651	-0.030697627690578	0.0120406936351329	0.0422290537604035	0.0391835309364998	0.0230975875047937	0.0817044402087373	-0.127862756424558	0.00725512483414764	-0.067402094786639	-0.0925478149915849
Prkab1	Prkab1	pink	pink	0.0555539139629415	0.0279024657583989	0.103967760607229	-0.00858748746690232	0.0227498030301189	0.0847740072991574	0.113153658275013	0.0647962429270866	-0.0273988900114597	0.0767074615438428	0.0156845537328166
Prkaca	Prkaca	grey	grey	0.0333396819692162	0.0968875528297441	0.020096523600971	-0.00379534018939077	0.0447511230294015	-0.0297662272640608	0.00401052428053521	-0.0750396978026888	0.0739735550669068	-0.00411689301693357	0.0435641613605727
Prkag1	Prkag1	grey	grey	0.0741700031846129	0.0783885269476096	0.0245330106740207	-0.105531523284062	0.0418571056236773	0.065064754166211	-0.0811222315104033	-0.0490521794971576	0.0733944560945654	-0.00642724306852248	0.04958644024138
Prkar1a	Prkar1a	yellow	yellow	0.16928318358907	0.209363152095061	0.179756978991303	-0.00337646030537934	0.207787638885742	0.121558849591054	0.0907050506033593	0.0546607871118627	0.180636484369654	0.107365936933291	0.158075128499543
Prkar2b	Prkar2b	pink	pink	-0.0660655183711301	-0.113440102411471	-0.0842742360072172	-0.00330068158944813	-0.0449552869617145	-0.0243228156005309	0.0290199014136641	-0.063711578293336	-0.0434657686639125	-0.0331899557044714	-0.108437193546103
Prkcd	Prkcd	grey	grey	0.0896441413488124	0.0831712815907488	0.0455894917650218	-0.0190265274211657	-0.0367708044901315	-0.00336640354068545	-0.0259551446219314	0.0284275886428809	0.0353318232628407	0.0623938887946242	-0.00506682160587871
Prkcq	Prkcq	blue	blue	0.115352617978855	0.0651527728809806	0.094139938316993	-0.0060994180015552	0.00456600218846993	0.11191630098264	0.0478405739726752	0.0140397149746238	-0.000713744874524901	0.0515258752558548	0.0543630980248666
Prkcsh	Prkcsh	black	black	0.189847504460987	0.231749436543381	0.193671518926338	-0.0943725257256302	0.0684864851444853	0.11530866771232	-0.0435272167218147	0.141952089359854	0.251465296918203	0.12372226499891	0.0965673032578309
Prkra	Prkra	grey	grey	-0.0855599161515487	-0.0560417583553844	-0.0445054252929726	0.0653644946053696	0.0546249120957755	0.0342356228826602	0.0293137655191276	0.018465327422405	-0.0726976450628709	-0.0266426123477057	0.0823166549018666
Prkrip1	Prkrip1	turquoise	turquoise	-0.033416100872482	-0.0220179337653815	0.0770951721787002	0.185661599172242	0.108558963467427	0.0949244307513857	0.034602900913092	-0.00730594801786548	0.0348296009462673	-0.0485757888861285	-0.0293644175794233
Prkx	Prkx	turquoise	turquoise	0.000672343720552427	0.103619030807176	0.0883919307630703	0.0817157391028684	0.104755992167321	0.0170286180591966	0.0540512345649106	0.0237260342581267	0.0808190217338874	-0.0051564417565249	-0.000742949691602409
Prmt1	Prmt1	red	red	0.0954601582002851	0.0175546569762766	0.0831157901863796	-0.0050595000679558	0.0415900863337958	0.0922601633049257	0.088491324220571	0.147749923522256	0.0711357201476616	0.116134190079905	0.0576104294950024
Prmt2	Prmt2	grey	grey	0.0289925021017133	-0.00549801409197854	0.0337809142819245	0.0594376651233795	-0.0638301125914415	0.103295718907246	0.0949531820597209	0.0210843633837964	0.0478573123219442	0.0118586735021624	0.0422508401461229
Prnp	Prnp	grey	grey	-0.029205529804876	0.0209700258348724	-0.0340869386736034	-0.0490357713312162	0.0899665022817391	-0.0567018391476181	-0.0495526609014125	-0.0601126107714072	-0.0615880592051508	-0.0803323575008788	-0.041970063599453
Proser1	Proser1	grey	grey	-0.10540888492392	-0.00252769952552695	-0.122782811946279	0.0851310422503649	0.00707813230663171	-0.0790914008738351	-0.143382366553383	-0.106697622445515	-0.0196401678184704	-0.130431056893677	-0.105295615415541
Prpf18	Prpf18	grey	grey	-0.0204340622931532	0.0362158947687848	0.0511661079630246	0.0638946575317427	0.0702749685662511	-0.0151060777888787	0.0395754382536398	0.0431431016763211	-0.0259406336713683	-0.0129194921244758	0.0217785345912821
Prpf19	Prpf19	grey	grey	-0.0977520698740816	0.0188366543125689	0.039649301846836	0.182039426970947	0.0772586519455306	-0.0903833534294361	-0.0641686118482555	0.0893707262701533	-0.0517071596443971	-0.0932322914530772	0.0814431548893188
Prpf3	Prpf3	magenta	magenta	-0.000280727122148141	-0.0468312436014253	-0.00837862837340443	-0.045539052100609	-0.0928512450672036	0.0927262842049814	0.0670378356774252	0.108747893225619	0.0552324777575006	-0.00524757663255207	-0.066980605755998
Prpf38a	Prpf38a	black	black	0.0618813986993887	0.179335835107861	0.136345274831241	0.0231750659434425	0.152936026305508	0.0861685317887198	-0.0546186402713079	-0.0250117789102032	0.185628856373888	0.0318585778000621	0.0680963794877438
Prpf38b	Prpf38b	brown	brown	-0.170456835444406	0.0141009351301938	-0.0361932029945041	0.245069125058685	0.273843033811706	-0.0740450976841646	-0.130924414269467	-0.113535530118536	0.0224060462525378	-0.136115813613756	-0.0702386745049414
Prpf39	Prpf39	grey	grey	-0.0603373562733947	0.0540730813667199	0.0291928336101682	0.13883340559886	0.0879475965027826	-0.0220835286213263	-0.133369749549999	0.101590075162201	0.000336726112883356	-0.00996709990119284	0.118505483130246
Prpf40a	Prpf40a	grey	grey	-0.0278606744660561	0.0745234337291782	0.0103521595147575	0.151794164970044	0.157095605040592	0.0427569110362238	-0.0308181378576249	-0.0155231452635537	0.0936804954464346	-0.088053492067538	0.00179582320041837
Prpf4b	Prpf4b	turquoise	turquoise	-0.0334266602439278	-0.0169463164320271	0.0981370593007166	0.18877359315111	0.0802443364598682	0.031934001877586	0.0383041330013014	0.0384705745370571	-0.0568934791913206	0.031510042770664	0.0150258813244673
Prpf6	Prpf6	blue	blue	0.211150571354484	0.240969278240377	0.170728683178158	-0.108385855268366	-0.0116657639819279	0.17272213727547	-0.0113002423237208	0.1061243538373	0.209577120378644	0.0674928159126368	0.217488981319692
Prpf8	Prpf8	brown	brown	0.0787777466743408	0.168110429259939	0.167351367736808	-0.0356428134368539	0.176266465684205	-0.0117026711794968	0.0221387988543288	0.0782626001480073	0.0217977615541009	0.0498479907694411	0.178474554164674
Prph	Prph	brown	brown	-0.0607538993764478	0.0592858527297528	-0.0562606391273823	0.0254396888269312	0.116723008468521	-0.0899680466612057	-0.208431094598671	-0.055508396809022	0.0335716823312627	-0.175415136379667	0.00277724087590084
Prps1	Prps1	grey	grey	0.0381925373179276	0.0251896074064074	0.0855015319334787	0.0138801468858336	0.00993948514941907	-0.00725343533306841	-0.0341682829998032	0.0682696068994246	0.0316375235491557	0.0501069315297473	0.0152591323844169
Prpsap1	Prpsap1	grey	grey	-0.0514970031295089	0.00696143003406096	-0.00190845832404658	0.104028508143747	0.0729153501995078	-0.0250046207445995	0.00451263255482245	-0.115984796336325	-0.0360987012912298	-0.0428645782279609	-0.0165379615733587
Prpsap2	Prpsap2	grey	grey	0.00175644985485533	0.0937677695581427	0.0374154439563791	0.0357405234459917	0.115000620937208	0.0753123074757695	0.0909518578459325	0.021443293345841	0.109649007138697	-0.038778595834817	-0.0226156435143278
Prr13	Prr13	turquoise	turquoise	-0.0355430488151938	-0.0821090282468754	-0.0311885111332434	0.0649346017156297	0.0195208916214734	0.0932784744036536	0.0757305912082273	0.0539625446234949	-0.0479107873214772	0.00915449885560658	0.00177207681130303
Prr14l	Prr14l	grey	grey	0.0395367571264708	0.124021047421118	0.0647699666589149	-0.011195597769775	0.062292289089594	-0.0624891579031888	0.0330208481598701	-0.0171763933438921	0.0963037672695854	0.0390757337498586	0.00799779185425432
Prr5l	Prr5l	grey	grey	0.166352913018927	0.163255710540435	0.167266470627925	-0.048805054727031	0.0888172129665062	0.130626386790862	0.0935622950498165	0.0930665016579204	0.222853685255122	0.0109233455543636	0.193089643754604
Prrc2a	Prrc2a	grey	grey	0.0959648910297822	0.0480798799438066	0.0430302207459581	-0.016487120200234	0.0183233205472473	0.125911961407912	0.0044070295254718	-0.0073253503639637	0.152348978660349	0.111911186222002	0.0348047263138902
Prtfdc1	Prtfdc1	blue	blue	0.118102029415968	0.0624850794660792	0.0443282372041792	-0.12900471024309	-0.0919962970393282	0.0868686283279202	0.0249862508090482	0.0235798004695833	0.147275242563032	0.0788692471317535	0.0409619410289651
Psap	Psap	black	black	0.11716385011118	0.0599539353169641	0.0134280931611712	-0.124759902585619	-0.049224692901548	0.11364604672262	0.0834634337857713	-0.0739947653137104	0.177957712559929	0.0102107146896622	-0.0241928255322762
Psen1	Psen1	grey	grey	-0.0263839933213987	0.0142720554706595	-0.031897614240271	0.0601343182223218	0.0860383720164123	0.0644794028569332	-0.0453834766946463	0.032608175854788	-0.0393244179524116	0.0332643906326783	0.0124256828324268
Psen2	Psen2	black	black	0.00867502949635564	0.0277846986873251	0.02688916539633	-0.046249778940922	-0.00539796195559191	-0.020054442998121	0.0726125386850166	-0.0303226412725689	0.0817663272522834	-0.0237510723851788	-0.000463743475120641
Psenen	Psenen	grey	grey	0.0985932795535794	0.14591809823415	0.16818116478487	-0.00551390206438235	0.0454043002011557	0.135401568268671	0.176961676853795	0.108080591045687	0.147738535469165	0.0625013507112184	0.103632641890841
Psip1	Psip1	grey	grey	-0.0301130753581522	0.047031727041326	0.0992367003126002	0.0797966239300021	0.100895251754548	0.0330101774534445	-0.00772715591491574	0.0348710528100133	-0.0080033821048588	-0.0261058854735409	0.0609519105485158
Psma1	Psma1	grey	grey	0.0976304559540698	0.0104393540644477	0.127500815151571	0.0493078360218934	0.0259395547534656	0.15665664157366	0.14168664158927	0.0433851628995298	0.115372066177537	0.119869665637816	0.124710333032035
Psma2	Psma2	blue	blue	0.17827039103784	0.0907557011741423	0.0559089229715753	-0.171474175497777	-0.168455576728528	0.0337079887995286	0.0463394711744672	0.135435174829072	0.0182841962078195	0.207138104605658	0.150148264163074
Psma3	Psma3	grey	grey	0.217060189534267	0.185657611636076	0.266118350787137	0.0305852911995946	0.155623007165194	0.167542078901696	0.223940838831667	0.0924343104768277	0.180460441417067	0.173051499502788	0.156293476921092
Psma4	Psma4	blue	blue	0.202449451635324	0.112736067745209	0.15534434623319	-0.113590247458368	0.0132718439369863	0.0834155672993812	0.0481610767197324	0.0742559368828022	0.174538387890532	0.137570253872323	0.0594871422358831
Psma5	Psma5	red	red	0.189281163918717	0.135927717794321	0.167308949301685	-0.123384268845952	-0.027272271258206	0.183748435233409	0.110260894025461	0.237214997335956	0.0953905348758875	0.296190233021142	0.151632660435396
Psma6	Psma6	grey	grey	0.224686152936423	-0.0199057330268143	0.166227773458965	-0.0938527166187837	-0.0816767633781993	0.121124585292374	0.152203862106285	0.128112908179741	0.130335241385099	0.192888079132398	0.0599540522333983
Psma7	Psma7	grey	grey	0.155275976107327	0.0208520796856102	0.123037862485754	-0.155346251900904	-0.0911515059448787	0.12962319461068	0.0767532813565167	0.060823554616597	0.102440981961014	0.0634552931680474	0.0960460355761835
Psmb1	Psmb1	grey	grey	0.104258529336618	0.0593768205952931	0.08737268606092	-0.027956853119197	0.0158426679509149	0.0651022333796791	0.0295922347034557	0.038476754132229	0.0318814748403156	0.000100715600454998	0.0986712433600413
Psmb10	Psmb10	grey	grey	0.0974340264788352	-0.00898391517003566	0.102235433560166	-0.0585060932847709	-0.0475902059769787	0.10816628107939	0.149808824913006	0.00146829471734116	0.106745926560256	0.0797436840298238	-0.0170288969217235
Psmb2	Psmb2	pink	pink	0.158092443365803	0.00491531093979557	0.133048228128074	-0.0949076149863338	-0.0741093796352413	0.171498001092066	0.111034539670473	0.0815773062644668	0.064777444496149	0.193372858851272	0.0720375000134013
Psmb3	Psmb3	blue	blue	0.254870345284211	0.0687504071271404	0.19197071143247	-0.139625821553184	-0.0472095213291247	0.173465136561198	0.162075465876905	0.181691755886509	0.134637707674953	0.203818421873414	0.191430889735909
Psmb4	Psmb4	grey	grey	0.0524049500468105	-0.038207944292815	0.0809046998939473	0.0988599786656848	-0.0490319283368798	0.130072436364587	0.14908300029451	0.0289939186706421	-0.0269830706183989	0.0591761654367846	-1.36228945825173e-05
Psmb5	Psmb5	grey	grey	0.168985378942895	0.0793972486685907	0.147716332985607	-0.141609759398272	-0.0609946692490947	0.0854060363308137	0.0740092149227718	0.100373023314482	0.0483284169254301	0.130019717113469	0.0581439533473917
Psmb6	Psmb6	blue	blue	0.332197971837313	0.201784270894985	0.320713255603803	-0.064857889947794	-0.0250688144722421	0.27274249109106	0.225899180210129	0.207311408168849	0.18331835651068	0.267465048293218	0.138853533311966
Psmb7	Psmb7	blue	blue	0.137138498978777	0.112830649651717	0.0682602226165947	-0.0635219289876408	0.0575368366936912	0.0183690746547352	0.0176560669348205	0.0514519284670974	0.0957599199299426	0.10403504814358	-0.0187352766856122
Psmb9	Psmb9	grey	grey	0.212386786456303	0.10159406373379	0.174636016422934	-0.0974191698582313	-0.0639753410899583	0.225719313005203	0.0983842373634564	0.0955841710973888	0.246720534494661	0.136460966085107	0.0970299400670732
Psmc1	Psmc1	magenta	magenta	0.0440070409982004	0.108630710188399	0.113368662113874	0.0864932878264495	0.0644055491219684	0.187362797582609	-0.00840100137569228	-0.00475235956760059	0.14365061710098	-0.0237459721756299	0.0624143476368527
Psmc2	Psmc2	grey	grey	-0.00197650848051316	-0.0138296044298023	0.0832689787015554	0.0612617296084465	-0.0182294251448263	-0.0235593739768189	0.0943095404413416	-0.0388149981589015	-0.0254093034137268	-0.0587202435942909	0.0101421822740009
Psmc3	Psmc3	blue	blue	0.240451470435956	0.114692508947527	0.159295394371137	-0.147335746601551	-0.00560655432413599	0.0354265165203838	0.00382383154204211	0.0486966087377531	0.174310021782774	0.186417925160061	0.0319096481437099
Psmc4	Psmc4	grey	grey	0.115633515016246	0.102398135602715	0.181227062866032	-0.0183291845373135	0.0246963545377746	0.127467194563898	0.0481581969007134	0.122504260733515	0.0888778982374028	0.07629950568339	0.126966455295998
Psmc5	Psmc5	red	red	0.175763907107213	0.0305035924705513	0.0999666412036324	-0.0888861924549729	-0.0488990817235808	0.056282631733756	0.0708051086195923	0.135542588536015	0.0669566317321915	0.167522341456401	0.0785880795266945
Psmc6	Psmc6	turquoise	turquoise	0.0213701722379854	-0.00815673199200599	0.110628213520549	0.130790789431805	0.047296387629029	0.106259988042695	0.152955100883281	0.0736324685904871	0.0859062915918384	0.114891225200149	0.00730411472925102
Psmd1	Psmd1	grey	grey	0.099094198753759	0.10346348336283	0.151848422196989	0.0156198333892364	0.0690449320112076	0.079711933060254	0.0726662416941529	0.0773122719236393	0.0845442915138458	0.0916494429345956	0.10628186623941
Psmd11	Psmd11	grey	grey	0.246322712499817	0.183416642309936	0.290222971950517	-0.0566056061640277	0.138656987768551	0.210268058870912	0.12300867365	0.0909600620031576	0.278375095336054	0.185094002180568	0.094833423265382
Psmd12	Psmd12	purple	purple	0.253902361708471	0.32345868931893	0.360479753382562	0.0151387651814889	0.162198553983424	0.252090733418007	0.0461003663465388	0.299832202244753	0.215149530038137	0.183586390076307	0.449199905124854
Psmd13	Psmd13	red	red	0.256709896557929	0.182245426827443	0.26855811209194	-0.12218536664018	0.0406921129912751	0.192670416206422	0.144838904394514	0.154034071399274	0.219963764024986	0.291542717512218	0.165711879105821
Psmd14	Psmd14	grey	grey	0.101214623504803	0.136889850738509	0.210196301892588	0.0599911343153246	0.0937119360597104	0.183406114125402	0.13551694796504	0.108226683411471	0.162587454313343	0.0721382992889441	0.175147583015035
Psmd2	Psmd2	brown	brown	-0.00884504362999872	0.0701509511054114	0.124099587879958	0.0683117575049478	0.159367475614077	0.154655146967529	0.0291769675420199	0.0589956928799175	0.0373409833813521	-0.0431270826142179	0.142444508077933
Psmd3	Psmd3	grey	grey	0.098515084509606	0.00259204659713234	0.0618533010461907	-0.0597525871986872	-0.0152298335460922	-0.0107370169182907	0.118545613761837	0.070980592537632	-0.00955331930751341	0.131920436118532	-0.000375253005373218
Psmd4	Psmd4	grey	grey	0.0998292019700313	0.114672967020106	0.148648143316347	-0.0320322474989569	0.0132020900267778	0.0822502747506797	0.0518666021515628	0.126635079114221	0.146194966378024	0.0338276664603907	0.0964693799342836
Psmd5	Psmd5	grey	grey	-0.00273638494644197	0.0330720866710197	0.0244910900302819	-0.0817698307631798	-0.00243364271147718	0.00234134323254999	0.0510826612581098	-0.057020949794536	0.0234573810299697	0.0579097176161753	-0.0546887283708785
Psmd6	Psmd6	pink	pink	0.0772973990555345	0.0442628138179789	0.109903153562006	-0.00440988912459281	-0.0117971706059473	0.098486214053256	0.137724232102276	0.045717491135141	0.00447597293860386	0.0808724798912691	0.0854142751494022
Psmd7	Psmd7	grey	grey	0.176217357474761	0.0428589910752612	0.111349063303367	-0.107733481768871	-0.0791933659974534	0.0171968451951637	0.030853779901523	0.0548706153142427	0.135364378850732	0.170315447809344	0.0344224405780344
Psmd8	Psmd8	magenta	magenta	0.101551962963535	0.0322299044979724	0.0942045641923134	-0.0792858699632983	-0.0461768291037481	0.201604597594357	0.139204240760015	0.0992849412413242	0.033497042496203	0.0842112266918474	0.0814815559499879
Psmd9	Psmd9	magenta	magenta	0.0318490748544619	-0.0160572840810049	0.0241255351481717	-0.08293624245898	-0.0613186233009276	0.113980123845148	0.0987124670805715	0.0423299523583219	0.00504455067856667	0.0199229519561353	0.000880534974634491
Psme1	Psme1	grey	grey	0.263257379307797	0.0916139658522571	0.22279388255248	-0.0733671309795988	-0.0174998735563304	0.308879862352765	0.338547970515057	0.102158002193958	0.215235564608468	0.236280405027549	0.114610522910061
Psme2	Psme2	black	black	0.232329042369718	0.0695155569993084	0.206167842691341	-0.0725792260652786	0.0217986374676027	0.211906578358231	0.20714219445506	0.0432165681041552	0.265829462981464	0.129362159835461	0.127678142665866
Psme3	Psme3	blue	blue	0.103658079047355	0.0533148987615694	0.0899260158199029	-0.102106372867522	0.00914779179125359	0.128012355443516	0.165275242691789	0.0670004425657613	0.118240253729613	0.105399856127479	0.0630943212774895
Psme4	Psme4	brown	brown	-0.013425282365797	0.193102001024559	0.0855344384624679	0.0397665837504423	0.207062951373893	0.00428378761814299	0.00714190050543066	-0.129834203468126	0.110726965481933	-0.0908664760358442	0.0188677506205419
Psmf1	Psmf1	blue	blue	0.117612911935558	0.0830441690729277	0.0731757977528676	-0.0831527442410763	-0.0415932001088746	0.109289931693024	-0.00327623046135747	-0.00242286976411126	0.103429452352389	0.0556284254280665	-0.0219694842340125
Psmg1	Psmg1	red	red	0.149426187436108	0.103503423409655	0.196274069216947	0.0156976626248393	0.071516376407795	0.204500266290464	0.126035664008175	0.148348927250995	0.106095707868423	0.182617107218378	0.0791141755595725
Psmg3	Psmg3	grey	grey	0.0883860758571162	0.0504410390611007	0.113077822020448	-0.0101474921035625	0.0318256124165382	0.16151654798026	0.201044702357	0.130727390760623	0.0997705778996259	0.0777838683726936	0.17172377889663
Psmg4	Psmg4	pink	pink	0.0804619248185968	0.0195342840395221	0.042655292372864	-0.0329698312756473	-0.0942843745950799	0.0684322776815423	0.136084750419261	0.0568844565448077	0.0852036649451651	-0.00923923553205777	-0.000156229808234547
Pspc1	Pspc1	grey	grey	-0.0258333698494458	0.0908378820208378	0.0835353622890283	0.150671211167465	0.186507833927539	0.0313862863248852	-0.0938968687247148	0.106439124461106	0.00939230721378951	0.00453303356265069	0.0909627331205891
Psph	Psph	grey	grey	0.0642834040245403	0.0251072888317567	0.0823719718362955	0.0154128679226257	0.0103763153100003	0.081336489212117	0.0117499992644742	0.115466637635916	0.0363561620888387	0.160058794756691	0.106275571500514
Pstpip1	Pstpip1	brown	brown	0.0736352975235249	0.113241914684663	0.139063543839494	0.0426508327550987	0.17485451083313	0.0243622826409804	0.118289239105196	-0.0348131430543308	0.133939249535358	0.0405388138939051	0.112102653154168
Pstpip2	Pstpip2	purple	purple	0.0395501490546922	0.0373953057607672	0.0603721545751624	0.0200728369013599	0.0356990188683357	-0.0255927860920144	0.0131836642689611	0.0323370278116894	0.0181986663661468	-0.0453511291881935	0.19053100606404
Ptafr	Ptafr	blue	blue	0.265248521960332	0.156985151350022	0.125341804713263	-0.243645572035818	-0.0654877939228479	0.0885913743414974	0.00802579910190757	0.139809808457994	0.114383369701542	0.223609900435032	0.151223667168727
Ptbp1	Ptbp1	turquoise	turquoise	-0.128556662584426	0.0130370416937116	0.00715948942996531	0.379730391661183	0.266281437500026	0.0366693258214503	0.000624945822468359	-0.0200505654661284	-0.0572894332388158	-0.0939042352672822	-0.0234202233150271
Ptbp2	Ptbp2	brown	brown	-0.0407054866507035	0.0139330765997126	0.0529057084752	0.0993728167958711	0.155377658711621	-0.00470452361313115	-0.0431579658253914	0.0223498154604761	-0.000619687505098856	-0.0649887530639835	0.0406780330247038
Ptbp3	Ptbp3	grey	grey	0.182740573988398	0.193408147160071	0.157725894624566	-0.135839985722802	0.0416392283058337	0.0592282149329299	-0.00380430318549221	0.112124620009018	0.282265406899294	0.126528496910098	0.185029675688445
Ptdss1	Ptdss1	turquoise	turquoise	-0.0854132877932844	-0.0575332290968426	-0.0468826296734717	0.104296800975184	-0.0392270360362759	0.0336141646163248	0.0280188719569162	-0.0819064434234581	-0.0429095779526132	-0.057258554885328	-0.0743969245145347
Pten	Pten	grey	grey	0.0551055069541615	0.136852772258822	0.062319559149077	0.0223893375766122	0.133691206215236	0.00319955195356589	-0.0685858149488596	0.0210904041015663	0.134158363555122	-0.0225778315787207	0.11529446819375
Ptgds	Ptgds	turquoise	turquoise	0.00604872703806428	-0.0359398979703335	0.0484808167508899	0.00971966162876023	-0.0618834149874228	0.041772518321992	0.0312476474201723	0.0722004443064837	-0.00994972145112773	-0.0308329293025598	0.00596744630383264
Ptges3	Ptges3	blue	blue	0.199164617524906	0.0589763807004314	0.211761980875679	-0.0614362245340689	0.039773716546595	0.0442982683764376	0.166154860716706	0.163907262326982	0.128277040113445	0.272795583836814	0.160893385007941
Ptges3l1	Ptges3l1	blue	blue	0.216064861399769	0.100486202079263	0.190112752633232	-0.0766768026418582	0.0657941023986362	0.129581127238566	0.0848739927107026	0.026968476630051	0.155569740535744	0.241166307768678	0.0585100838442453
Ptgs1	Ptgs1	grey	grey	0.105348119614413	0.0377769424737945	0.0692049391419442	-0.0582044879624971	-0.014774090708576	0.0630153693635639	0.113859458810266	0.103061442363612	0.101669331530089	0.0549168693047363	0.0173985834287469
Ptk2b	Ptk2b	turquoise	turquoise	0.00290805346116705	0.123578451549535	0.140122564165425	0.123226483662069	0.235639572428571	0.0667400157021839	0.0126696898860542	0.0330750312103812	0.109810736173433	-0.0225026259268252	0.142881307539554
Ptms	Ptms	grey	grey	0.0970350891835299	0.204738760157224	0.0273666252394793	-0.0790204683624924	0.0896458226395601	-0.0513087324116616	-0.0747119997773021	0.0817704696106058	0.115478727219458	0.00322194380940703	0.105066489718745
Ptn	Ptn	grey	grey	-0.221689603222671	-0.167583745925725	-0.308836147075404	-0.00111603369942525	-0.0859780082738385	-0.172730745218173	-0.193786198231302	-0.290111454670146	-0.205955483857099	-0.132624587435714	-0.217994620888569
Ptov1	Ptov1	grey	grey	0.126124787537178	0.0743990780078776	0.168690844363008	-0.0129656536813122	0.0472390433619083	0.075017453528611	0.14806677489364	0.0850145376933669	0.0980671630987034	0.15758032120298	0.111289008100751
Ptp4a2	Ptp4a2	grey	grey	0.0482201835272979	0.146646283366403	0.0963753853340575	0.0247851548858053	0.144096287227619	-0.0150728257379311	-0.0468818591890973	0.00587718569564359	0.0516540895932835	0.0156337428618336	0.0956343751128389
Ptpa	Ptpa	blue	blue	0.158535915815339	0.0386823009828918	0.122969369216496	-0.00982459927719276	0.0246964625503155	0.0870044185812519	0.0890128900170719	0.0607632033316719	0.0490343691271373	0.205852236334179	0.0640655819946093
Ptpmt1	Ptpmt1	grey	grey	0.0111492786060948	0.0259776962497434	-0.0265289773859211	0.0399863992607877	-0.0662630109646495	0.0346732797816054	-0.0527052754257894	0.0930311022063724	0.072466747428123	-0.0404709347347601	-0.0147515417471363
Ptpn1	Ptpn1	black	black	0.136750502069581	0.154257302198932	0.0818704969815223	-0.121078351286389	0.000212271612940956	0.139930586290348	0.0687672222763011	-0.0187267040776858	0.148460336753631	0.100604770222269	0.0470678179209844
Ptpn11	Ptpn11	grey	grey	-0.0618723535516762	-0.0014568265753864	0.0293485509848985	0.0550164476388066	0.132229477783054	0.0174414305731653	-0.0139933683768787	-0.0631967417102686	0.0807596001533934	-0.0340158285548291	0.0980129186405705
Ptpn12	Ptpn12	green	green	0.073028799902408	0.165402423529378	0.0966858808694691	-0.0712841594355131	-0.0139763167993568	0.0715811424939579	-0.0630640351535743	0.131664309942778	0.0457583973749172	0.0490327708655466	0.14071263074462
Ptpn18	Ptpn18	blue	blue	0.191187166656636	0.139803249431444	0.153055143730813	-0.0707098238728606	0.0175313341233193	0.119233761388631	0.175132172459658	0.0804742663635981	0.158951081729083	0.103950684267062	0.128738944895396
Ptpn2	Ptpn2	grey	grey	0.0992925190716652	0.101752514425256	0.149423525462171	-0.0219782216848593	0.115942013659799	0.078692478871961	0.0508946795017143	0.203763799637844	0.0995767055402947	0.0427698042542395	0.22066719929425
Ptpn23	Ptpn23	grey	grey	0.109796616534012	0.100258087730816	0.128698415605397	0.0424020495826098	0.161571317894657	-0.00821247338248414	0.0297514439786833	0.0636434216130271	0.104404083847406	0.0760762374020876	0.111423732435961
Ptpn4	Ptpn4	brown	brown	-0.00867287715602126	0.166592058860199	0.054340067581979	0.058744757680379	0.164183667152405	0.0137657048303616	-0.0440873708303447	0.0211830953826433	0.100221072996711	-0.0568569690956575	0.126230301564472
